Feature,MI_Score
F1568,0.0004156389130369753
F3697,0.0004151257109676898
F29,0.00041424041262938527
F1894,0.0004129539985907593
F965,0.0004117945699934067
F2028,0.00041132666296439524
F1037,0.0004110885856363211
F3415,0.0004069234227173091
F1895,0.0004044645250822487
F1136,0.00040397209242137855
F112,0.00040198516538536566
F1506,0.00040128739958245063
F2196,0.0004011696132502074
F719,0.00039872792142281455
F2782,0.0003977638770151781
F3772,0.0003976518926488426
F3508,0.00039478977424012296
F618,0.00039122446764261465
F1773,0.0003904805493715191
F1994,0.0003889620759421897
F1127,0.0003874971076947009
F3754,0.00038738617940992093
F1265,0.00038709638754130804
F3617,0.00038542119213424986
F463,0.0003850639226969932
F2647,0.00038325329387112195
F3516,0.0003824418847035993
F334,0.0003823045005911796
F633,0.00038202598291725565
F3793,0.00037971186088825437
F3923,0.0003790277992515856
F3562,0.00037882801740773964
F928,0.0003781494069484692
F329,0.00037721237486809667
F867,0.00037705686527167437
F1643,0.0003765984796811894
F1226,0.00037571867202246256
F937,0.0003748506500940163
F1840,0.00037336564847978426
F508,0.0003726319938806011
F1555,0.00037195269398226927
F3891,0.0003701802038545976
F3915,0.0003690161609954945
F3594,0.0003687538260450651
F834,0.00036727029901295616
F3408,0.0003671331701869951
F1889,0.0003661206607801226
F1628,0.00036434143946662
F1668,0.0003642988598786534
F2110,0.0003628103179686981
F335,0.0003623802579699742
F510,0.00036226935415395456
F668,0.00036213508022331364
F1787,0.00036180543171115964
F689,0.00035961736517109433
F320,0.0003540642581483233
F3824,0.00035378146198195015
F3590,0.0003523546128906263
F3610,0.000348606161011622
F3759,0.00034764005456788816
F1828,0.00034681501982725127
F1373,0.00034603225012130867
F1072,0.0003457988601897055
F3858,0.0003452084491499807
F3596,0.0003447909045330988
F1044,0.00034457304906476693
F1882,0.00034309929940490314
F1252,0.000341778422735195
F1650,0.00034160453314180383
F1264,0.0003414508787883408
F430,0.0003410953350602153
F3694,0.0003405015849329285
F1439,0.00033935900520354334
F2747,0.00033849358004234276
F1617,0.00033836760879091266
F728,0.00033821076745021994
F2104,0.0003366663601932496
F914,0.00033662048026850133
F968,0.0003353682601122676
F654,0.0003318427322559492
F2783,0.0003314462474494073
F3725,0.000330456526145384
F575,0.00032963922536555224
F249,0.00032793472194392326
F319,0.000327801807063155
F509,0.00032743772638588187
F1455,0.00032722572447796416
F1874,0.0003271353470929439
F2027,0.000327000588217774
F1692,0.0003265023254307442
F3527,0.00032343334321038864
F817,0.0003209455308783582
F2178,0.00032060541221468064
F1884,0.0003205414176300492
F2221,0.0003198395567176604
F1161,0.0003193339588878352
F1774,0.00031859360365460443
F1989,0.00031771903874788787
F252,0.0003139974595542938
F3605,0.00031389710304075
F2004,0.0003129876227413453
F1557,0.0003108655602113153
F615,0.0003072268012218604
F1591,0.0003060141174425768
F2749,0.00030522207718108874
F971,0.0003042642787690619
F1833,0.00030100651057041183
F2680,0.0003008127845793851
F327,0.0002993576821369581
F3787,0.00029839399728115445
F1116,0.00029785673837368076
F2165,0.00029776399998848735
F877,0.0002966543826072865
F1901,0.00029653049852262914
F468,0.0002933093507069273
F226,0.00028924836061017256
F1745,0.0002880890490036814
F2249,0.00028795770718881286
F3235,0.0002872495498605909
F3857,0.00028638954586857057
F1458,0.00028512282583581516
F898,0.00028470126889235114
F358,0.00028389938319306474
F1891,0.00028249160541593543
F332,0.00028165133456869995
F1258,0.0002805071093154865
F3524,0.00027839625486003605
F663,0.0002783780205083408
F1133,0.0002715666377937076
F766,0.000271507048569708
F1973,0.0002713088235012373
F1332,0.0002712617811690965
F2243,0.0002704334635263983
F3654,0.00026996999824924206
F2107,0.0002687709490026835
F803,0.00026726930042075825
F2060,0.00026573240596095005
F1261,0.00026485629282835266
F909,0.00026420093785883836
F1227,0.00026378005199145793
F1792,0.00026186559388963193
F778,0.00026170809356806934
F2538,0.0002578737686760313
F1648,0.0002549867550678542
F3278,0.00025406053750143265
F365,0.0002530674945602218
F3894,0.00025281347393413256
F1839,0.0002516778527862362
F3863,0.00025136277042581145
F1154,0.00024998422484234784
F858,0.0002495476670009156
F1311,0.00024796151000794353
F3348,0.0002472481938255999
F1228,0.0002467025236088105
F3572,0.00024514579277601367
F3771,0.00024440479342957566
F1979,0.00024434706652864957
F1694,0.00024402201596296358
F783,0.00024380332367313073
F1843,0.00024086200410755598
F3637,0.00023790139165369428
F882,0.00023728934542921465
F1946,0.00023482275771602446
F1886,0.00023463830578118738
F1013,0.00023423439263281498
F552,0.00023391232079839064
F2020,0.00023385907886919188
F2033,0.00023261615322045515
F3765,0.00023135801781315468
F1034,0.0002294048111797231
F1433,0.00022893420046832258
F3888,0.00022793530673581586
F1334,0.00022674828912661038
F1789,0.00022623239211816415
F2058,0.00022417758701398505
F3478,0.00022405926193613812
F2133,0.00022234002201537706
F3389,0.00022165058335854582
F931,0.00022085568805696454
F2082,0.0002183270474140908
F713,0.00021450741107875704
F322,0.00021191431501521585
F2993,0.00021149042495649528
F3874,0.0002093528189252014
F3483,0.00020930461136503542
F3504,0.00020769457727443097
F1558,0.00020626471823159687
F622,0.0002052822584786007
F1175,0.00020528054616286706
F3920,0.00020376869498694994
F2648,0.00020311271318163016
F3629,0.0002025494215937007
F1358,0.00020018408048039227
F1782,0.00020005783498411311
F3909,0.00019783263351802471
F1563,0.00019522295538487722
F1402,0.00019243813822567013
F1007,0.00018996507522606176
F1738,0.00018894821920234506
F3828,0.00018764835415807646
F3883,0.00018720893782830927
F2066,0.00018706970954740498
F3678,0.00018579621681313885
F798,0.00018533243214147177
F1729,0.00018517928615968682
F150,0.00018494892008869002
F2493,0.00018438609326942856
F1657,0.00018398163173194426
F1549,0.00018385903532069925
F1943,0.000183693687292652
F2542,0.0001830494092841528
F674,0.00018161725814380691
F1132,0.00017914554003828354
F530,0.00017908181357750852
F1362,0.00017739562362628636
F3686,0.00017557620894492754
F1233,0.0001751066689398284
F1354,0.00017500829811234464
F1771,0.00017283872015927404
F3093,0.0001726409908517912
F1674,0.00017115171962733822
F1952,0.00017043196767529967
F637,0.0001701811248545626
F2061,0.00016893733958334156
F3901,0.00016759985450631731
F3517,0.00016729180109320563
F2994,0.00016490553942594133
F1953,0.00016431086314727672
F3721,0.0001609557117667748
F619,0.00015960109516310883
F2122,0.00015855244366258514
F1121,0.0001582602928352772
F2006,0.0001577749359384928
F1346,0.00015678301823729424
F424,0.0001565846130540116
F1356,0.0001544929748649171
F1577,0.00015393962936571803
F3803,0.0001531158712378966
F1018,0.00015282890933143722
F562,0.00015212635641970174
F1658,0.00015114732857879343
F528,0.00014924909561064847
F1031,0.00014903024423806865
F1482,0.00014648531346783678
F979,0.00014571404399854604
F880,0.0001454823863116239
F774,0.00014521819398216618
F621,0.00014382041779414934
F2445,0.00014352935884298645
F913,0.00014206791527970886
F3673,0.00014201568541005738
F1521,0.00013850456245989573
F779,0.0001351583098330167
F520,0.0001346345068622412
F2215,0.0001341171680255826
F767,0.00013366296276551282
F3084,0.00013263104769889456
F2055,0.00013198855324103587
F1573,0.0001313033178141909
F2025,0.00013073172441113723
F788,0.00012859063351955413
F1762,0.0001260086821504025
F475,0.0001238548837553255
F723,0.0001221202048387049
F2246,0.00012163630394002034
F3094,0.00012098325163156787
F1120,0.0001204715089503372
F3625,0.000119975025373531
F701,0.00011926238955850543
F1961,0.00011820425356534603
F3399,0.00011733408431058301
F865,0.00011733344048581174
F3728,0.0001163763467579848
F3701,0.00011613548743794055
F607,0.00011044290063910722
F3733,0.00011018505786897226
F1073,0.00010980720173814351
F3521,0.00010922930019674482
F983,0.00010823890062194863
F1841,0.00010799435973463112
F652,0.00010676768048534235
F1011,0.00010533942447343847
F1015,0.00010469551832414936
F2579,0.00010333010353957839
F1980,0.00010048500732551258
F3769,9.932225223319158e-05
F3879,9.723230744973499e-05
F2069,9.635431592758259e-05
F1547,9.564247606852483e-05
F2039,9.264751674509242e-05
F1300,9.048923001753195e-05
F3816,8.990950122966801e-05
F2219,8.845786848832304e-05
F3359,8.747225207728082e-05
F2112,8.484953897036629e-05
F3473,8.287949861018884e-05
F3418,8.066275174667403e-05
F1024,7.861536632791655e-05
F2053,7.727165307702677e-05
F2522,7.676128427425155e-05
F1350,7.48998705211168e-05
F2173,6.998242471401017e-05
F2545,6.908474207867332e-05
F1589,6.681400875208077e-05
F1026,6.527204542117193e-05
F2285,6.520017782740695e-05
F785,6.2402431254438e-05
F2000,6.149590868631538e-05
F1269,5.950864465043004e-05
F2578,5.92270585230148e-05
F757,5.8367701068373634e-05
F828,5.822972784685909e-05
F2159,5.708257531289451e-05
F922,5.706108064196247e-05
F981,5.684346999779155e-05
F535,5.502415391556159e-05
F982,5.3268629853553406e-05
F1348,5.2326995755413996e-05
F3193,5.1531800945525674e-05
F243,4.9985123898199646e-05
F3205,4.9010881889244295e-05
F3788,4.740327303109915e-05
F3469,4.706440964041825e-05
F3621,4.5535001267582587e-05
F3366,4.552236393118303e-05
F3656,4.5240314952121885e-05
F3550,4.195745948532004e-05
F3620,4.185736203721202e-05
F696,4.123707546188626e-05
F2635,3.978683596406185e-05
F3563,3.5707790514760696e-05
F2791,3.5395727273179745e-05
F2253,3.488604793577821e-05
F781,3.374596972460786e-05
F2641,3.294970019462884e-05
F698,3.26269895307707e-05
F862,3.1421450177537835e-05
F2779,2.910457665872279e-05
F879,2.889820565066259e-05
F1276,2.602700635745414e-05
F3320,2.3773803767834778e-05
F2691,2.209891380189344e-05
F2154,2.039557427213623e-05
F1728,1.4011237610356275e-05
F1879,1.3078558976142851e-05
F2170,1.083979512539468e-05
F2201,1.0081313875032194e-05
F1613,9.03118136574843e-06
F1508,8.266236640186442e-06
F27,5.512033543486616e-06
F3660,4.743463353551469e-06
F3475,3.898570147375935e-06
F784,3.7892580412313137e-06
F1118,2.0816379839860844e-06
F751,1.0152220053516459e-06
F3414,8.565309900232521e-07
F23,0.0
F459,0.0
F3897,0.0
F830,0.0
F457,0.0
F432,0.0
F100,0.0
F829,0.0
F420,0.0
F3910,0.0
F793,0.0
F3582,0.0
F794,0.0
F3585,0.0
F467,0.0
F3831,0.0
F3531,0.0
F3523,0.0
F3821,0.0
F792,0.0
F3591,0.0
F3826,0.0
F3921,0.0
F3589,0.0
F3525,0.0
F17,0.0
F3918,0.0
F3827,0.0
F832,0.0
F21,0.0
F22,0.0
F3848,0.0
F3587,0.0
F3586,0.0
F797,0.0
F3864,0.0
F3579,0.0
F3884,0.0
F819,0.0
F3818,0.0
F246,0.0
F3543,0.0
F810,0.0
F811,0.0
F812,0.0
F813,0.0
F3903,0.0
F814,0.0
F808,0.0
F815,0.0
F3553,0.0
F3551,0.0
F3545,0.0
F3549,0.0
F145,0.0
F3548,0.0
F147,0.0
F202,0.0
F820,0.0
F3565,0.0
F827,0.0
F3574,0.0
F826,0.0
F331,0.0
F3862,0.0
F148,0.0
F824,0.0
F3905,0.0
F801,0.0
F3865,0.0
F3575,0.0
F802,0.0
F3566,0.0
F325,0.0
F3904,0.0
F822,0.0
F3570,0.0
F821,0.0
F805,0.0
F806,0.0
F300,0.0
F274,0.0
F3880,0.0
F3684,0.0
F3593,0.0
F665,0.0
F725,0.0
F678,0.0
F676,0.0
F3659,0.0
F3658,0.0
F671,0.0
F3718,0.0
F669,0.0
F667,0.0
F3724,0.0
F729,0.0
F3726,0.0
F664,0.0
F680,0.0
F835,0.0
F659,0.0
F734,0.0
F658,0.0
F3647,0.0
F739,0.0
F656,0.0
F741,0.0
F746,0.0
F748,0.0
F655,0.0
F3739,0.0
F679,0.0
F724,0.0
F790,0.0
F711,0.0
F702,0.0
F3689,0.0
F704,0.0
F3681,0.0
F707,0.0
F708,0.0
F697,0.0
F3677,0.0
F695,0.0
F693,0.0
F3674,0.0
F691,0.0
F3699,0.0
F681,0.0
F714,0.0
F715,0.0
F3702,0.0
F688,0.0
F717,0.0
F3704,0.0
F687,0.0
F686,0.0
F685,0.0
F720,0.0
F683,0.0
F682,0.0
F3740,0.0
F749,0.0
F653,0.0
F780,0.0
F3781,0.0
F3616,0.0
F613,0.0
F611,0.0
F610,0.0
F775,0.0
F776,0.0
F777,0.0
F3786,0.0
F3791,0.0
F3792,0.0
F3794,0.0
F561,0.0
F750,0.0
F559,0.0
F546,0.0
F703,0.0
F544,0.0
F787,0.0
F3599,0.0
F533,0.0
F532,0.0
F527,0.0
F524,0.0
F521,0.0
F3814,0.0
F617,0.0
F3779,0.0
F773,0.0
F3778,0.0
F3743,0.0
F651,0.0
F3746,0.0
F647,0.0
F758,0.0
F759,0.0
F644,0.0
F642,0.0
F764,0.0
F3631,0.0
F640,0.0
F639,0.0
F638,0.0
F3755,0.0
F3628,0.0
F636,0.0
F632,0.0
F629,0.0
F3762,0.0
F3767,0.0
F3768,0.0
F3770,0.0
F768,0.0
F620,0.0
F770,0.0
F3731,0.0
F2194,0.0
F839,0.0
F3157,0.0
F1834,0.0
F1830,0.0
F1829,0.0
F2788,0.0
F1806,0.0
F1803,0.0
F1796,0.0
F1791,0.0
F1788,0.0
F1784,0.0
F1781,0.0
F1780,0.0
F1777,0.0
F2883,0.0
F2887,0.0
F1769,0.0
F1765,0.0
F1763,0.0
F1743,0.0
F1742,0.0
F1741,0.0
F1835,0.0
F1838,0.0
F2746,0.0
F1885,0.0
F1911,0.0
F1908,0.0
F1896,0.0
F2642,0.0
F1893,0.0
F2646,0.0
F1892,0.0
F1890,0.0
F1887,0.0
F2683,0.0
F2745,0.0
F1881,0.0
F1880,0.0
F1878,0.0
F1877,0.0
F1871,0.0
F1849,0.0
F2738,0.0
F2739,0.0
F2744,0.0
F1736,0.0
F1733,0.0
F1724,0.0
F1578,0.0
F1616,0.0
F1612,0.0
F1595,0.0
F1590,0.0
F1587,0.0
F3099,0.0
F1584,0.0
F1581,0.0
F1579,0.0
F1576,0.0
F1622,0.0
F1571,0.0
F1569,0.0
F1567,0.0
F1566,0.0
F1561,0.0
F1560,0.0
F1554,0.0
F1553,0.0
F1526,0.0
F1619,0.0
F1630,0.0
F1722,0.0
F1677,0.0
F1721,0.0
F1689,0.0
F1688,0.0
F1686,0.0
F1685,0.0
F1684,0.0
F1682,0.0
F1680,0.0
F1679,0.0
F1673,0.0
F1631,0.0
F1672,0.0
F1671,0.0
F1670,0.0
F1666,0.0
F1664,0.0
F1660,0.0
F3043,0.0
F3044,0.0
F1654,0.0
F1912,0.0
F2591,0.0
F2590,0.0
F2105,0.0
F2245,0.0
F2130,0.0
F2251,0.0
F2127,0.0
F2257,0.0
F2118,0.0
F2116,0.0
F2115,0.0
F2108,0.0
F2103,0.0
F2231,0.0
F2102,0.0
F2101,0.0
F2100,0.0
F2298,0.0
F2327,0.0
F2099,0.0
F2098,0.0
F2097,0.0
F2096,0.0
F2234,0.0
F2153,0.0
F2094,0.0
F2211,0.0
F2174,0.0
F2198,0.0
F2200,0.0
F2202,0.0
F2204,0.0
F2206,0.0
F2207,0.0
F2209,0.0
F2210,0.0
F2212,0.0
F2228,0.0
F2214,0.0
F2216,0.0
F2217,0.0
F2163,0.0
F2162,0.0
F2222,0.0
F2156,0.0
F2226,0.0
F2155,0.0
F2095,0.0
F2092,0.0
F1913,0.0
F1939,0.0
F1983,0.0
F1956,0.0
F1948,0.0
F2534,0.0
F2537,0.0
F2540,0.0
F1945,0.0
F2546,0.0
F1941,0.0
F2550,0.0
F1985,0.0
F2575,0.0
F2576,0.0
F1937,0.0
F2581,0.0
F2582,0.0
F2583,0.0
F1917,0.0
F1916,0.0
F1915,0.0
F1984,0.0
F1987,0.0
F2090,0.0
F2023,0.0
F2087,0.0
F2065,0.0
F2063,0.0
F2054,0.0
F2050,0.0
F2383,0.0
F2048,0.0
F2047,0.0
F2024,0.0
F2022,0.0
F1988,0.0
F2012,0.0
F2011,0.0
F2439,0.0
F2008,0.0
F2001,0.0
F1997,0.0
F1993,0.0
F1992,0.0
F1990,0.0
F1523,0.0
F1518,0.0
F840,0.0
F1517,0.0
F1010,0.0
F1009,0.0
F1008,0.0
F1002,0.0
F992,0.0
F986,0.0
F984,0.0
F980,0.0
F975,0.0
F3413,0.0
F974,0.0
F973,0.0
F945,0.0
F943,0.0
F942,0.0
F940,0.0
F935,0.0
F933,0.0
F932,0.0
F930,0.0
F927,0.0
F1016,0.0
F1017,0.0
F1019,0.0
F1051,0.0
F1088,0.0
F1085,0.0
F1082,0.0
F1080,0.0
F1078,0.0
F1077,0.0
F1053,0.0
F1052,0.0
F3361,0.0
F1047,0.0
F1021,0.0
F1040,0.0
F1036,0.0
F1035,0.0
F1032,0.0
F1029,0.0
F1027,0.0
F1025,0.0
F1023,0.0
F1022,0.0
F926,0.0
F925,0.0
F924,0.0
F863,0.0
F875,0.0
F874,0.0
F873,0.0
F872,0.0
F870,0.0
F869,0.0
F868,0.0
F866,0.0
F864,0.0
F861,0.0
F3482,0.0
F856,0.0
F855,0.0
F3509,0.0
F852,0.0
F848,0.0
F3513,0.0
F843,0.0
F3515,0.0
F3518,0.0
F876,0.0
F3479,0.0
F923,0.0
F904,0.0
F919,0.0
F917,0.0
F916,0.0
F915,0.0
F912,0.0
F911,0.0
F910,0.0
F908,0.0
F907,0.0
F903,0.0
F3474,0.0
F902,0.0
F899,0.0
F897,0.0
F896,0.0
F895,0.0
F893,0.0
F892,0.0
F887,0.0
F883,0.0
F1090,0.0
F1091,0.0
F1093,0.0
F1368,0.0
F1414,0.0
F1412,0.0
F1409,0.0
F1408,0.0
F1406,0.0
F1404,0.0
F1401,0.0
F1399,0.0
F1396,0.0
F1360,0.0
F1417,0.0
F1359,0.0
F1355,0.0
F1345,0.0
F1343,0.0
F1341,0.0
F1340,0.0
F1339,0.0
F1338,0.0
F1337,0.0
F1415,0.0
F1418,0.0
F1333,0.0
F3178,0.0
F1516,0.0
F1514,0.0
F1511,0.0
F1505,0.0
F1494,0.0
F1484,0.0
F1483,0.0
F1481,0.0
F1479,0.0
F1474,0.0
F1419,0.0
F1469,0.0
F1468,0.0
F1465,0.0
F1457,0.0
F1454,0.0
F1453,0.0
F1452,0.0
F1446,0.0
F1445,0.0
F1336,0.0
F1331,0.0
F1094,0.0
F1145,0.0
F1183,0.0
F1181,0.0
F1180,0.0
F1160,0.0
F1157,0.0
F1155,0.0
F1152,0.0
F1148,0.0
F1146,0.0
F1142,0.0
F1187,0.0
F1139,0.0
F1137,0.0
F1135,0.0
F1134,0.0
F1131,0.0
F1130,0.0
F1128,0.0
F1122,0.0
F1113,0.0
F1185,0.0
F1190,0.0
F1330,0.0
F1247,0.0
F1310,0.0
F1308,0.0
F1307,0.0
F1301,0.0
F1298,0.0
F1268,0.0
F1266,0.0
F1263,0.0
F1253,0.0
F1245,0.0
F1200,0.0
F1244,0.0
F1243,0.0
F1242,0.0
F1241,0.0
F1239,0.0
F1236,0.0
F1235,0.0
F1234,0.0
F1229,0.0
F1115,0.0
